Date,Preference_Driven,VOO
2023-12-26,1425538.2112739396,1732328.948212486
2023-12-27,1427805.9377117907,1735499.4929452226
2023-12-28,1429535.3239689711,1735777.1131539724
2023-12-29,1426427.9964085582,1731139.9472736225
2024-01-02,1446086.523519189,1730018.8012873197
2024-01-03,1436098.3837535914,1717183.5134631586
2024-01-04,1434884.523984288,1711762.364681994
2024-01-05,1438560.3680538589,1713954.8542202243
2024-01-08,1447574.8782745732,1738469.2351914044
2024-01-09,1439293.0282621917,1734244.080817554
2024-01-10,1439599.6581730112,1745684.37558354
2024-01-11,1434100.6984002294,1745086.5035362672
2024-01-12,1435619.1211507728,1745883.4993907853
2024-01-16,1425605.4204175377,1739944.2031790768
2024-01-17,1416592.3410320636,1730258.1002938896
2024-01-18,1422615.7684957641,1745644.4506969838
2024-01-19,1436084.28187441,1767010.2725111106
2024-01-22,1441202.592605283,1771036.1779213315
2024-01-23,1443500.9951824502,1776297.7523126542
2024-01-24,1435878.3537207132,1777772.7203003261
2024-01-25,1448627.4154102993,1787777.721652428
2024-01-26,1448773.7219289083,1786701.501904783
2024-01-29,1454699.9763745125,1799696.3641187856
2024-01-30,1456665.7724435925,1798420.8954075112
2024-01-31,1451222.3574632837,1778959.8769336767
2024-02-01,1465418.692937187,1802368.2803610247
2024-02-02,1463802.6692895696,1820886.44065816
2024-02-05,1452195.2443996163,1814232.629136572
2024-02-06,1460608.7499187856,1819884.5304345293
2024-02-07,1463876.529960274,1834835.1553580603
2024-02-08,1464791.9543659228,1836077.8210468094
2024-02-09,1463447.9492853975,1846499.5248162665
2024-02-12,1472558.655658837,1845657.6987283544
2024-02-13,1452336.954700703,1819643.9008217193
2024-02-14,1460466.5931131977,1836959.794020959
2024-02-15,1478109.4960326294,1849385.444089986
2024-02-16,1474329.599993411,1839926.0070671537
2024-02-20,1474300.2310785772,1829824.8491260586
2024-02-21,1480696.4338007977,1831668.837142217
2024-02-22,1491545.990389188,1870148.4320041172
2024-02-23,1495761.0356880568,1870990.258092029
2024-02-26,1488509.3444479674,1864135.963843868
2024-02-27,1491112.3005185018,1867583.3102633753
2024-02-28,1491018.8857015497,1864697.13928504
2024-02-29,1502809.8765404285,1881628.427409191
2024-03-01,1510367.6088811061,1899762.4363765595
2024-03-04,1513165.2010342027,1897505.5701953932
2024-03-05,1509818.3842411144,1878485.2379898643
2024-03-06,1518862.0852404064,1888438.7555025523
2024-03-07,1525135.1608362424,1907136.8228561762
2024-03-08,1525227.0752348192,1895571.728029505
2024-03-11,1532489.84555129,1893999.8802653837
