Date,Preference_Driven,VOO
2023-09-22,988175.8959451935,1193095.2836849792
2023-09-25,991139.1051253258,1198054.6592857225
2023-09-26,976799.6975201712,1180471.7903528558
2023-09-27,975652.4081965984,1180742.3121260062
2023-09-28,981186.2574445959,1187630.3443626137
2023-09-29,979359.8480349609,1184794.3363926844
2023-10-02,969447.4593230882,1184703.7819876072
2023-10-03,958200.256017343,1168773.7211877436
2023-10-04,961050.416523245,1177372.3946227813
2023-10-05,958357.8713354814,1176376.676647627
2023-10-06,966209.0863749118,1190405.8559022597
2023-10-09,974326.4955840212,1198340.9710076572
2023-10-10,980368.342471242,1204525.684682143
2023-10-11,982171.5179438755,1209624.506457091
2023-10-12,974882.9560597024,1202353.5204023742
2023-10-13,972551.9376042198,1196017.946132876
2023-10-16,983619.2908058194,1208538.424317207
2023-10-17,986499.5866193799,1208568.577412175
2023-10-18,974228.9644407924,1192397.1016122214
2023-10-19,966352.4231471359,1182289.917347229
2023-10-20,956167.3652137137,1167566.9315478145
2023-10-23,950573.3595347148,1165515.2845277444
2023-10-24,957803.7101116995,1174234.6654628268
2023-10-25,948468.2726160093,1157670.9140677708
2023-10-26,943085.3831365022,1143460.8162433307
2023-10-27,931307.6482532836,1138392.1475633504
2023-10-30,942786.9698203214,1152089.5476531629
2023-10-31,949823.4137996238,1159058.9076380273
2023-11-01,955426.7276553134,1171821.0861829682
2023-11-02,973268.4000116799,1194086.8163725038
2023-11-03,982326.7023538541,1205129.222182368
2023-11-06,979413.8153757846,1207452.3421773226
2023-11-07,977328.035304718,1210861.5443121619
2023-11-08,974874.4003796543,1211857.4525276627
2023-11-09,966839.218421823,1202715.6429025095
2023-11-10,977841.0174089296,1221481.4263117819
2023-11-13,976444.470217437,1220244.5786970581
2023-11-14,995617.9367390075,1243687.1356719017
2023-11-15,999951.1496011739,1246402.436141786
2023-11-16,998201.8019993922,1248152.3619718307
2023-11-17,1002151.7892102372,1249992.7470867792
2023-11-20,1006475.6804968829,1259405.9345666436
2023-11-21,1005295.4136030547,1256117.2496915024
2023-11-22,1009388.9748723579,1261547.850631271
2023-11-24,1012717.7792035837,1262241.8474163995
2023-11-27,1009814.7303663061,1260039.4349214893
2023-11-28,1010471.7159726033,1261276.3776563867
2023-11-29,1011145.7679555635,1260461.86361156
2023-11-30,1019692.4868558488,1265349.328361213
2023-12-01,1029217.718533068,1272771.2701311163
2023-12-04,1028867.697228818,1266375.199431335
2023-12-05,1022900.0811416348,1265983.0189564056
2023-12-06,1020821.1956172177,1260703.1834914768
2023-12-07,1024938.902630585,1270568.857636206
2023-12-08,1028833.4657729273,1275969.4006011798
2023-12-11,1037320.2820585617,1280917.266660942
2023-12-12,1039583.0471631393,1287283.2793859288
2023-12-13,1056007.2786923405,1304812.5005409976
2023-12-14,1066573.7927942714,1308644.036245734
2023-12-15,1062367.0177278148,1306652.6002954256
2023-12-18,1064604.0579698088,1314044.579210708
2023-12-19,1071799.4844368673,1322039.8102656943
2023-12-20,1054823.6207103594,1302956.9913184787
2023-12-21,1064184.2107311147,1315650.588218398
2023-12-22,1068858.9918573622,1318710.223715991
2023-12-26,1074446.5482490743,1324193.6163519968
2023-12-27,1076155.7629332214,1326617.1832500622
2023-12-28,1077459.223675222,1326829.3963569182
2023-12-29,1075117.1907888628,1323284.7430951572
2024-01-02,1082346.2677494222,1314832.5547271557
2024-01-03,1074870.48699825,1305077.6004642644
2024-01-04,1073961.9545076217,1300957.4701534316
2024-01-05,1076713.1979808316,1302623.7853510575
2024-01-08,1083460.2503420103,1321254.9737149687
2024-01-09,1077261.5690700575,1318043.811781149
2024-01-10,1077491.071063305,1326738.556591321
2024-01-11,1073375.2878858987,1326284.167522988
2024-01-12,1074511.7753437285,1326889.8927872009
2024-01-16,1067016.8630831533,1322375.964958491
2024-01-17,1060270.8816531787,1315014.4244986973
2024-01-18,1064779.210946318,1326708.2132560066
2024-01-19,1074859.9322243468,1342946.4634176868
2024-01-22,1078690.8126223334,1346006.1940354535
2024-01-23,1080411.088284075,1350005.0461252008
2024-01-24,1074705.8020495935,1351126.0373687227
2024-01-25,1084248.0383629848,1358729.9440303405
2024-01-26,1084357.5437845404,1357912.0056592717
2024-01-29,1088793.1423995688,1367788.2381432485
2024-01-30,1090264.4734741077,1366818.8684561262
2024-01-31,1078784.4164505529,1344551.99682451
2024-02-01,1089337.4412170132,1362244.253956787
2024-02-02,1088136.149685981,1376240.4265112497
2024-02-05,1079507.624207439,1371211.4229435774
2024-02-06,1085761.909496749,1375483.1748108102
2024-02-07,1088191.0549457674,1386782.9758098954
2024-02-08,1088871.5472067734,1387722.19240205
2024-02-09,1087872.4641034538,1395598.998841153
2024-02-12,1094645.0224284944,1394962.7400012785
2024-02-13,1079612.966344484,1375301.3050392694
2024-02-14,1085656.2354449595,1388388.794577239
2024-02-15,1098771.3095289213,1397780.1995373948
2024-02-16,1095961.4762032828,1390630.6819441104
2024-02-20,1095939.6444505623,1382996.146586658
2024-02-21,1100694.3422993822,1384389.8473673186
2024-02-22,1108759.496831189,1413473.0306247985
2024-02-23,1111892.803839359,1414109.289464673
2024-02-26,1106502.1678265608,1408928.759460774
2024-02-27,1108437.1080038236,1411534.2912505541
2024-02-28,1108367.6669231544,1409352.9003139657
